ID,가격
TEST_04710,46.67
TEST_04711,5.07
TEST_04712,37.57
TEST_04713,37.57
TEST_04714,11.7
TEST_04715,38.87
TEST_04716,28.47
TEST_04717,83.85
TEST_04718,53.17
TEST_04719,32.37
TEST_04720,116.87
TEST_04721,66.94
TEST_04722,64.87
TEST_04723,90.61
TEST_04724,63.05
TEST_04725,7.15
TEST_04726,26.65
TEST_04727,44.78
TEST_04728,36.01
TEST_04729,20.15
TEST_04730,96.85
TEST_04731,38.86
TEST_04732,32.37
TEST_04733,41.47
TEST_04734,81.77
TEST_04735,34.97
TEST_04736,116.87
TEST_04737,36.01
TEST_04738,34.97
TEST_04739,21.32
TEST_04740,62.27
TEST_04741,23.27
TEST_04742,112.97
TEST_04743,23.27
TEST_04744,27.17
TEST_04745,30.94
TEST_04746,39.82
TEST_04747,49.27
TEST_04748,47.97
TEST_04749,117.95666666666666
TEST_04750,22.75
TEST_04751,44.2
TEST_04752,5.07
TEST_04753,13.65
TEST_04754,15.47
TEST_04755,18.07
TEST_04756,120.88
TEST_04757,25.87
TEST_04758,11.699999999999998
TEST_04759,115.57
TEST_04760,71.49
TEST_04761,107.9
TEST_04762,11.83
TEST_04763,103.87
TEST_04764,24.05
TEST_04765,42.77
TEST_04766,34.97
TEST_04767,46.28
TEST_04768,28.21
TEST_04769,133.77
TEST_04770,31.07
TEST_04771,14.82
TEST_04772,33.67
TEST_04773,19.37
TEST_04774,16.77
TEST_04775,52.0
TEST_04776,117.0
TEST_04777,20.67
TEST_04778,22.75
TEST_04779,141.7
TEST_04780,11.05
TEST_04781,6.37
TEST_04782,51.87
TEST_04783,72.8
TEST_04784,153.4
TEST_04785,42.77
TEST_04786,64.87
TEST_04787,33.67
TEST_04788,96.85
TEST_04789,75.27
TEST_04790,78.0
TEST_04791,29.9
TEST_04792,26.0
TEST_04793,60.84
TEST_04794,128.05
TEST_04795,71.37
TEST_04796,19.37
TEST_04797,35.75
TEST_04798,90.87
TEST_04799,17.55
TEST_04800,23.27
TEST_04801,103.87
TEST_04802,54.47
TEST_04803,36.34
TEST_04804,72.15
TEST_04805,12.35
TEST_04806,11.57
TEST_04807,38.87
TEST_04808,12.99
TEST_04809,25.87
TEST_04810,21.84
TEST_04811,20.67
TEST_04812,14.17
TEST_04813,25.87
TEST_04814,63.57
TEST_04815,29.25
TEST_04816,18.85
TEST_04817,123.37
TEST_04818,84.37
TEST_04819,3.19
TEST_04820,75.4
TEST_04821,109.85
TEST_04822,34.97
TEST_04823,103.87
TEST_04824,41.47
TEST_04825,58.37
TEST_04826,41.6
TEST_04827,20.8
TEST_04828,24.18
TEST_04829,67.47
TEST_04830,28.6
TEST_04831,73.97
TEST_04832,14.3
TEST_04833,11.57
TEST_04834,123.5
TEST_04835,22.36
TEST_04836,38.87
TEST_04837,60.97
TEST_04838,44.2
TEST_04839,49.14
TEST_04840,58.24
TEST_04841,71.37
TEST_04842,16.77
TEST_04843,54.47
TEST_04844,18.2
TEST_04845,26.0
TEST_04846,67.47
TEST_04847,51.87
TEST_04848,24.57
TEST_04849,23.27
TEST_04850,30.55
TEST_04851,23.92
TEST_04852,40.95
TEST_04853,48.75
TEST_04854,155.87
TEST_04855,72.8
TEST_04856,21.45
TEST_04857,50.05
TEST_04858,9.23
TEST_04859,97.37
TEST_04860,45.37
TEST_04861,45.37
TEST_04862,50.57
TEST_04863,7.54
TEST_04864,28.6
TEST_04865,13.0
TEST_04866,83.07
TEST_04867,37.57
TEST_04868,14.17
TEST_04869,18.07
TEST_04870,84.37
TEST_04871,21.84
TEST_04872,71.37
TEST_04873,11.05
TEST_04874,67.47
TEST_04875,51.01
TEST_04876,112.97
TEST_04877,28.47
TEST_04878,39.0
TEST_04879,13.65
TEST_04880,30.55
TEST_04881,62.01
TEST_04882,14.95
TEST_04883,37.57
TEST_04884,26.65
TEST_04885,38.87
TEST_04886,150.67
TEST_04887,30.94
TEST_04888,58.11
TEST_04889,101.27
TEST_04890,77.87
TEST_04891,25.87
TEST_04892,64.61
TEST_04893,103.87
TEST_04894,111.60499999999999
TEST_04895,6.24
TEST_04896,26.65
TEST_04897,16.77
TEST_04898,54.47
TEST_04899,23.27
TEST_04900,18.85
TEST_04901,11.7
TEST_04902,53.95
TEST_04903,85.41
TEST_04904,19.3
TEST_04905,103.87
TEST_04906,83.07
TEST_04907,53.95
TEST_04908,154.7
TEST_04909,23.01
TEST_04910,90.87
TEST_04911,72.67
TEST_04912,88.27
TEST_04913,15.21
TEST_04914,18.07
TEST_04915,71.37
TEST_04916,37.57
TEST_04917,45.37
TEST_04918,15.47
TEST_04919,22.1
TEST_04920,111.8
TEST_04921,36.4
TEST_04922,32.37
TEST_04923,113.1
TEST_04924,70.07
TEST_04925,38.87
TEST_04926,34.97
TEST_04927,59.67
TEST_04928,71.37
TEST_04929,51.99
TEST_04930,19.18
TEST_04931,21.58
TEST_04932,41.47
TEST_04933,84.5
TEST_04934,15.47
TEST_04935,25.87
TEST_04936,136.37
TEST_04937,46.67
TEST_04938,23.01
TEST_04939,31.07
TEST_04940,17.68
TEST_04941,110.37
TEST_04942,68.77
TEST_04943,23.4
TEST_04944,101.4
TEST_04945,17.55
TEST_04946,50.05
TEST_04947,21.97
TEST_04948,20.28
TEST_04949,44.07
TEST_04950,12.09
TEST_04951,24.57
TEST_04952,12.87
TEST_04953,50.7
TEST_04954,148.85
TEST_04955,33.8
TEST_04956,55.77
TEST_04957,85.67
TEST_04958,14.17
TEST_04959,39.82
TEST_04960,98.67
TEST_04961,29.25
TEST_04962,22.1
TEST_04963,23.27
TEST_04964,14.17
TEST_04965,81.9
TEST_04966,12.22
TEST_04967,84.37
TEST_04968,84.24
TEST_04969,47.97
TEST_04970,71.37
TEST_04971,37.05
TEST_04972,11.7
TEST_04973,31.2
TEST_04974,33.79
TEST_04975,84.5
TEST_04976,29.77
TEST_04977,40.95
TEST_04978,77.87
TEST_04979,48.75
TEST_04980,16.89
TEST_04981,67.47
TEST_04982,115.255
TEST_04983,111.8
TEST_04984,44.2
TEST_04985,50.7
TEST_04986,44.07
TEST_04987,24.64
TEST_04988,71.37
TEST_04989,64.87
TEST_04990,12.87
TEST_04991,25.87
TEST_04992,67.47
TEST_04993,107.77
TEST_04994,64.87
TEST_04995,127.4
TEST_04996,154.7
TEST_04997,111.67
TEST_04998,36.27
TEST_04999,98.67
TEST_05000,6.89
TEST_05001,7.67
TEST_05002,114.4
TEST_05003,46.15
TEST_05004,84.31
TEST_05005,40.17
TEST_05006,33.02
TEST_05007,150.67
TEST_05008,86.97
TEST_05009,19.37
TEST_05010,16.77
TEST_05011,20.15
TEST_05012,100.1
TEST_05013,58.37
TEST_05014,63.05
TEST_05015,59.8
TEST_05016,20.15
TEST_05017,7.67
TEST_05018,48.1
TEST_05019,142.35
TEST_05020,22.75
TEST_05021,47.97
TEST_05022,50.57
TEST_05023,79.95
TEST_05024,128.57
TEST_05025,49.4
TEST_05026,18.07
TEST_05027,47.45
TEST_05028,20.15
TEST_05029,63.57
TEST_05030,110.37
TEST_05031,70.07
TEST_05032,81.9
TEST_05033,117.0
TEST_05034,29.25
TEST_05035,64.87
TEST_05036,149.37
TEST_05037,20.67
TEST_05038,70.85
TEST_05039,19.37
TEST_05040,93.47
TEST_05041,16.77
TEST_05042,91.0
TEST_05043,47.97
TEST_05044,36.27
TEST_05045,22.75
TEST_05046,25.87
TEST_05047,19.37
TEST_05048,53.95
TEST_05049,44.07
TEST_05050,29.77
TEST_05051,19.37
TEST_05052,33.15
TEST_05053,51.87
TEST_05054,24.05
TEST_05055,31.19
TEST_05056,25.35
TEST_05057,41.47
TEST_05058,76.57
TEST_05059,52.0
TEST_05060,75.27
TEST_05061,33.54
TEST_05062,102.57
TEST_05063,63.31
TEST_05064,12.22
TEST_05065,56.81
TEST_05066,29.25
TEST_05067,34.71
TEST_05068,103.87
TEST_05069,72.67
TEST_05070,27.95
TEST_05071,20.15
TEST_05072,33.67
TEST_05073,46.67
TEST_05074,96.07
TEST_05075,25.87
TEST_05076,86.67
TEST_05077,58.24
TEST_05078,105.3
TEST_05079,101.27
TEST_05080,13.65
TEST_05081,90.87
TEST_05082,14.95
TEST_05083,32.37
TEST_05084,25.35
TEST_05085,26.78
TEST_05086,71.5
TEST_05087,10.39
TEST_05088,24.57
TEST_05089,13.0
TEST_05090,109.2
TEST_05091,106.47
TEST_05092,16.12
TEST_05093,29.38
TEST_05094,86.97
TEST_05095,31.07
TEST_05096,38.87
TEST_05097,34.97
TEST_05098,99.45
TEST_05099,45.5
TEST_05100,55.77
TEST_05101,18.85
TEST_05102,102.57
TEST_05103,72.8
TEST_05104,64.87
TEST_05105,94.77
TEST_05106,15.47
TEST_05107,83.85
TEST_05108,40.95
TEST_05109,17.55
TEST_05110,50.05
TEST_05111,27.17
TEST_05112,66.17
TEST_05113,16.12
TEST_05114,52.0
TEST_05115,32.37
TEST_05116,130.0
TEST_05117,32.37
TEST_05118,25.87
TEST_05119,110.5
TEST_05120,145.95499999999998
TEST_05121,11.05
TEST_05122,77.87
TEST_05123,33.15
TEST_05124,43.63
TEST_05125,73.45
TEST_05126,57.07
TEST_05127,11.57
TEST_05128,49.27
TEST_05129,33.67
TEST_05130,21.97
TEST_05131,58.5
TEST_05132,24.57
TEST_05133,38.99
TEST_05134,64.87
TEST_05135,143.0
TEST_05136,46.15
TEST_05137,25.35
TEST_05138,29.77
TEST_05139,150.15
TEST_05140,34.97
TEST_05141,90.87
TEST_05142,77.74
TEST_05143,114.27
TEST_05144,21.71
TEST_05145,85.67
TEST_05146,25.87
TEST_05147,16.18
TEST_05148,36.27
TEST_05149,25.87
TEST_05150,110.5
TEST_05151,23.27
TEST_05152,46.67
TEST_05153,77.74
TEST_05154,66.17
TEST_05155,18.07
TEST_05156,13.0
TEST_05157,16.77
TEST_05158,23.27
TEST_05159,85.67
TEST_05160,52.0
TEST_05161,10.4
TEST_05162,41.59
TEST_05163,47.97
TEST_05164,122.07
TEST_05165,127.4
TEST_05166,49.14
TEST_05167,35.03
TEST_05168,59.79
TEST_05169,140.425
TEST_05170,25.87
TEST_05171,31.07
TEST_05172,28.47
TEST_05173,19.37
TEST_05174,16.89
TEST_05175,11.05
TEST_05176,81.12
TEST_05177,38.87
TEST_05178,71.5
TEST_05179,34.97
TEST_05180,62.4
TEST_05181,10.27
TEST_05182,7.15
TEST_05183,10.01
TEST_05184,28.47
TEST_05185,20.67
TEST_05186,149.24
TEST_05187,31.07
TEST_05188,23.27
TEST_05189,59.8
TEST_05190,97.37
TEST_05191,42.77
TEST_05192,110.5
TEST_05193,96.07
TEST_05194,18.07
TEST_05195,29.25
TEST_05196,107.77
TEST_05197,81.64
TEST_05198,21.97
TEST_05199,54.47
TEST_05200,32.37
TEST_05201,32.24
TEST_05202,30.55
TEST_05203,64.87
TEST_05204,58.5
TEST_05205,18.07
TEST_05206,16.77
TEST_05207,142.87
TEST_05208,35.88
TEST_05209,69.94
TEST_05210,51.87
TEST_05211,23.27
TEST_05212,20.67
TEST_05213,55.64
TEST_05214,69.55
TEST_05215,10.27
TEST_05216,33.15
TEST_05217,39.0
TEST_05218,25.87
TEST_05219,38.87
TEST_05220,42.77
TEST_05221,31.07
TEST_05222,94.77
TEST_05223,70.07
TEST_05224,71.5
TEST_05225,18.07
TEST_05226,72.8
TEST_05227,6.5
TEST_05228,38.35
TEST_05229,36.27
TEST_05230,46.15
TEST_05231,49.14
TEST_05232,55.77
TEST_05233,9.88
TEST_05234,58.5
TEST_05235,20.67
TEST_05236,103.87
TEST_05237,26.39
TEST_05238,77.87
TEST_05239,124.67
TEST_05240,81.77
TEST_05241,35.1
TEST_05242,58.37
TEST_05243,49.27
TEST_05244,50.57
TEST_05245,14.95
TEST_05246,34.97
TEST_05247,56.55
TEST_05248,98.15
TEST_05249,19.5
TEST_05250,105.17
TEST_05251,89.57
TEST_05252,46.67
TEST_05253,75.27
TEST_05254,96.07
TEST_05255,23.27
TEST_05256,22.75
TEST_05257,110.37
TEST_05258,109.07
TEST_05259,37.57
TEST_05260,23.4
TEST_05261,90.74
TEST_05262,27.95
TEST_05263,19.11
TEST_05264,20.8
TEST_05265,34.97
TEST_05266,111.67
TEST_05267,98.15
TEST_05268,5.97
TEST_05269,21.97
TEST_05270,55.9
TEST_05271,40.95
TEST_05272,77.87
TEST_05273,35.1
TEST_05274,142.87
TEST_05275,110.5
TEST_05276,84.11
TEST_05277,71.37
TEST_05278,10.4
TEST_05279,84.37
TEST_05280,52.65
TEST_05281,150.67
TEST_05282,17.55
TEST_05283,94.77
TEST_05284,81.77
TEST_05285,37.44
TEST_05286,25.74
TEST_05287,12.35
TEST_05288,40.17
TEST_05289,16.77
TEST_05290,35.75
TEST_05291,18.85
TEST_05292,5.2
TEST_05293,48.1
TEST_05294,44.2
TEST_05295,58.37
TEST_05296,42.77
TEST_05297,106.47
TEST_05298,45.5
TEST_05299,13.0
TEST_05300,31.07
TEST_05301,24.57
TEST_05302,46.02
TEST_05303,57.2
TEST_05304,25.61
TEST_05305,67.99
TEST_05306,39.0
TEST_05307,27.3
TEST_05308,11.7
TEST_05309,6.37
TEST_05310,68.77
TEST_05311,50.57
TEST_05312,20.67
TEST_05313,66.94
TEST_05314,16.77
TEST_05315,50.31
TEST_05316,110.37
TEST_05317,34.97
TEST_05318,51.87
TEST_05319,55.25
TEST_05320,46.8
TEST_05321,87.1
TEST_05322,17.55
TEST_05323,64.87
TEST_05324,59.15
TEST_05325,54.47
TEST_05326,72.67
TEST_05327,103.87
TEST_05328,14.56
TEST_05329,59.67
TEST_05330,36.27
TEST_05331,82.42
TEST_05332,22.1
TEST_05333,74.1
TEST_05334,15.47
TEST_05335,116.87
TEST_05336,59.67
TEST_05337,25.87
TEST_05338,43.81
TEST_05339,64.87
TEST_05340,38.35
TEST_05341,51.35
TEST_05342,48.75
TEST_05343,37.05
TEST_05344,26.0
TEST_05345,53.82
TEST_05346,15.99
TEST_05347,137.67
TEST_05348,38.61
TEST_05349,29.64
TEST_05350,111.15
TEST_05351,110.49
TEST_05352,33.8
TEST_05353,28.34
TEST_05354,20.8
TEST_05355,28.47
TEST_05356,50.57
TEST_05357,19.5
TEST_05358,15.08
TEST_05359,77.87
TEST_05360,89.57
TEST_05361,18.85
TEST_05362,89.05
TEST_05363,38.71
TEST_05364,31.07
TEST_05365,51.01
TEST_05366,103.87
TEST_05367,18.07
TEST_05368,115.05
TEST_05369,93.47
TEST_05370,33.1
TEST_05371,11.05
TEST_05372,34.97
TEST_05373,33.67
TEST_05374,33.8
TEST_05375,36.27
TEST_05376,23.27
TEST_05377,16.77
TEST_05378,32.5
TEST_05379,105.95
TEST_05380,77.87
TEST_05381,20.54
TEST_05382,129.87
TEST_05383,20.02
TEST_05384,43.42
TEST_05385,85.8
TEST_05386,53.3
TEST_05387,50.55
TEST_05388,38.74
TEST_05389,148.07
TEST_05390,32.37
TEST_05391,51.87
TEST_05392,94.77
TEST_05393,28.21
TEST_05394,8.71
TEST_05395,142.87
TEST_05396,32.37
TEST_05397,73.45
TEST_05398,120.77
TEST_05399,13.65
TEST_05400,28.08
TEST_05401,63.57
TEST_05402,33.67
TEST_05403,29.77
TEST_05404,10.4
TEST_05405,60.97
TEST_05406,31.07
TEST_05407,62.4
TEST_05408,103.87
TEST_05409,71.11
TEST_05410,104.65
TEST_05411,33.8
TEST_05412,127.01
TEST_05413,36.27
TEST_05414,85.8
TEST_05415,12.35
TEST_05416,98.67
TEST_05417,26.0
TEST_05418,83.07
TEST_05419,16.9
TEST_05420,16.77
TEST_05421,117.0
TEST_05422,32.24
TEST_05423,28.47
TEST_05424,31.2
TEST_05425,142.09
TEST_05426,24.05
TEST_05427,32.37
TEST_05428,51.87
TEST_05429,25.74
TEST_05430,29.77
TEST_05431,23.92
TEST_05432,57.07
TEST_05433,17.55
TEST_05434,27.18
TEST_05435,34.84
TEST_05436,19.5
TEST_05437,14.3
TEST_05438,65.0
TEST_05439,60.97
TEST_05440,128.05
TEST_05441,18.07
TEST_05442,20.79
TEST_05443,22.75
TEST_05444,101.27
TEST_05445,13.39
TEST_05446,15.21
TEST_05447,15.6
TEST_05448,14.17
TEST_05449,15.6
TEST_05450,68.64
TEST_05451,16.25
TEST_05452,23.27
TEST_05453,21.97
TEST_05454,85.8
TEST_05455,58.37
TEST_05456,75.4
TEST_05457,25.87
TEST_05458,60.58
TEST_05459,84.5
TEST_05460,46.67
TEST_05461,88.27
TEST_05462,43.55
TEST_05463,129.87
TEST_05464,90.87
TEST_05465,77.87
TEST_05466,41.6
TEST_05467,24.96
TEST_05468,31.07
TEST_05469,16.64
TEST_05470,26.65
TEST_05471,68.25
TEST_05472,54.47
TEST_05473,22.1
TEST_05474,53.17
TEST_05475,133.77
TEST_05476,76.57
TEST_05477,81.64
TEST_05478,25.87
TEST_05479,34.58
TEST_05480,64.87
TEST_05481,41.47
TEST_05482,143.0
TEST_05483,23.4
TEST_05484,43.94
TEST_05485,42.77
TEST_05486,29.25
TEST_05487,37.57
TEST_05488,15.34
TEST_05489,16.77
TEST_05490,10.27
TEST_05491,16.25
TEST_05492,129.87
TEST_05493,25.74
TEST_05494,137.67
TEST_05495,64.87
TEST_05496,47.06
TEST_05497,16.89
TEST_05498,100.75
TEST_05499,49.01
TEST_05500,25.7
TEST_05501,81.77
TEST_05502,13.52
TEST_05503,54.47
TEST_05504,14.17
TEST_05505,33.67
TEST_05506,115.57
TEST_05507,27.17
TEST_05508,98.67
TEST_05509,20.67
TEST_05510,77.74
TEST_05511,116.87
TEST_05512,50.57
TEST_05513,38.87
TEST_05514,11.05
TEST_05515,10.27
TEST_05516,85.67
TEST_05517,51.87
TEST_05518,19.37
TEST_05519,68.77
TEST_05520,10.27
TEST_05521,33.02
TEST_05522,33.67
TEST_05523,100.75
TEST_05524,55.64
TEST_05525,42.51
TEST_05526,48.1
TEST_05527,49.27
TEST_05528,25.87
TEST_05529,43.81
TEST_05530,84.5
TEST_05531,6.24
TEST_05532,44.2
TEST_05533,31.2
TEST_05534,24.05
TEST_05535,15.6
TEST_05536,149.37
TEST_05537,55.64
TEST_05538,101.4
TEST_05539,150.31
TEST_05540,51.99
TEST_05541,86.45
TEST_05542,4.16
TEST_05543,89.57
TEST_05544,16.77
TEST_05545,71.37
TEST_05546,14.95
TEST_05547,22.1
TEST_05548,53.04
TEST_05549,60.45
TEST_05550,13.0
TEST_05551,95.55
TEST_05552,30.55
TEST_05553,47.97
TEST_05554,68.51
TEST_05555,103.87
TEST_05556,60.97
TEST_05557,88.4
TEST_05558,11.05
TEST_05559,140.14
TEST_05560,31.2
TEST_05561,28.47
TEST_05562,8.06
TEST_05563,45.24
TEST_05564,71.5
TEST_05565,37.57
TEST_05566,58.37
TEST_05567,71.5
TEST_05568,46.8
TEST_05569,115.7
TEST_05570,33.67
TEST_05571,59.67
TEST_05572,54.6
TEST_05573,62.27
TEST_05574,97.5
TEST_05575,98.67
TEST_05576,45.5
TEST_05577,10.4
TEST_05578,20.67
TEST_05579,84.37
TEST_05580,51.87
TEST_05581,64.87
TEST_05582,18.2
TEST_05583,11.57
TEST_05584,4.94
TEST_05585,16.77
TEST_05586,45.37
TEST_05587,21.71
TEST_05588,68.51
TEST_05589,53.17
TEST_05590,16.77
TEST_05591,60.97
TEST_05592,38.87
TEST_05593,29.77
TEST_05594,10.07
TEST_05595,21.45
TEST_05596,45.5
TEST_05597,3.77
TEST_05598,24.18
TEST_05599,41.53
TEST_05600,20.14
TEST_05601,24.7
TEST_05602,24.05
TEST_05603,65.52
TEST_05604,37.05
TEST_05605,29.77
TEST_05606,23.01
TEST_05607,108.03
TEST_05608,70.2
TEST_05609,9.75
TEST_05610,21.45
TEST_05611,32.5
TEST_05612,45.5
TEST_05613,123.5
TEST_05614,15.34
TEST_05615,37.18
TEST_05616,61.75
TEST_05617,40.95
TEST_05618,68.77
TEST_05619,98.41
TEST_05620,121.94
TEST_05621,14.17
TEST_05622,41.47
TEST_05623,38.74
TEST_05624,99.97
TEST_05625,30.55
TEST_05626,129.74
TEST_05627,65.0
TEST_05628,110.24
TEST_05629,38.87
TEST_05630,77.87
TEST_05631,38.87
TEST_05632,110.5
TEST_05633,15.6
TEST_05634,85.67
TEST_05635,131.95
TEST_05636,72.67
TEST_05637,5.46
TEST_05638,85.54
TEST_05639,18.72
TEST_05640,66.17
TEST_05641,20.67
TEST_05642,14.3
TEST_05643,31.07
TEST_05644,15.47
TEST_05645,24.18
TEST_05646,24.57
TEST_05647,44.07
TEST_05648,103.87
TEST_05649,31.98
TEST_05650,99.94000000000001
TEST_05651,62.4
TEST_05652,58.89
TEST_05653,38.87
TEST_05654,77.87
TEST_05655,106.47
TEST_05656,27.17
TEST_05657,42.77
TEST_05658,12.87
TEST_05659,129.87
TEST_05660,93.47
TEST_05661,36.01
TEST_05662,70.2
TEST_05663,12.94
TEST_05664,50.57
TEST_05665,127.12
TEST_05666,44.07
TEST_05667,11.7
TEST_05668,44.07
TEST_05669,45.37
TEST_05670,59.67
TEST_05671,36.27
TEST_05672,120.12
TEST_05673,17.55
TEST_05674,32.37
TEST_05675,34.97
TEST_05676,60.97
TEST_05677,18.07
TEST_05678,42.77
TEST_05679,16.77
TEST_05680,31.2
TEST_05681,68.77
TEST_05682,25.87
TEST_05683,19.37
TEST_05684,30.55
TEST_05685,109.07
TEST_05686,24.05
TEST_05687,85.8
TEST_05688,37.57
TEST_05689,29.25
TEST_05690,79.3
TEST_05691,88.4
TEST_05692,56.94
TEST_05693,29.64
TEST_05694,5.07
TEST_05695,51.87
TEST_05696,21.45
TEST_05697,5.2
TEST_05698,51.87
TEST_05699,19.24
TEST_05700,47.45
TEST_05701,31.07
TEST_05702,20.67
TEST_05703,83.07
TEST_05704,70.07
TEST_05705,111.67
TEST_05706,7.15
TEST_05707,47.71
TEST_05708,25.87
TEST_05709,26.91
TEST_05710,28.47
TEST_05711,12.87
TEST_05712,65.0
TEST_05713,47.97
TEST_05714,45.37
TEST_05715,70.07
TEST_05716,6.5
TEST_05717,72.8
TEST_05718,55.77
TEST_05719,12.87
TEST_05720,129.74
TEST_05721,81.89
TEST_05722,45.5
TEST_05723,10.27
TEST_05724,32.37
TEST_05725,5.07
TEST_05726,156.0
TEST_05727,93.6
TEST_05728,69.16
TEST_05729,19.37
TEST_05730,137.67
TEST_05731,25.74
TEST_05732,97.37
TEST_05733,24.64
TEST_05734,150.8
TEST_05735,14.17
TEST_05736,37.05
TEST_05737,50.7
TEST_05738,31.07
TEST_05739,79.3
TEST_05740,110.37
TEST_05741,24.57
TEST_05742,63.44
TEST_05743,24.05
TEST_05744,124.14
TEST_05745,18.72
TEST_05746,107.9
TEST_05747,46.15
TEST_05748,14.95
TEST_05749,59.67
TEST_05750,44.2
TEST_05751,133.25
TEST_05752,81.77
TEST_05753,19.37
TEST_05754,58.37
TEST_05755,68.77
TEST_05756,22.75
TEST_05757,34.97
TEST_05758,49.27
TEST_05759,12.87
TEST_05760,42.77
TEST_05761,28.47
TEST_05762,14.17
TEST_05763,9.1
TEST_05764,73.97
TEST_05765,5.85
TEST_05766,51.87
TEST_05767,25.35
TEST_05768,120.77
TEST_05769,85.8
TEST_05770,12.87
TEST_05771,108.55
TEST_05772,15.47
TEST_05773,129.87
TEST_05774,21.97
TEST_05775,154.05
TEST_05776,51.87
TEST_05777,20.67
TEST_05778,44.07
TEST_05779,73.97
TEST_05780,129.94
TEST_05781,11.57
TEST_05782,28.47
TEST_05783,45.5
TEST_05784,85.67
TEST_05785,98.8
TEST_05786,12.35
TEST_05787,34.97
TEST_05788,133.64
TEST_05789,18.07
TEST_05790,32.37
TEST_05791,89.69
TEST_05792,71.11
TEST_05793,10.27
TEST_05794,101.27
TEST_05795,151.97
TEST_05796,77.87
TEST_05797,136.5
TEST_05798,25.87
TEST_05799,125.97
TEST_05800,34.97
TEST_05801,77.87
TEST_05802,17.42
TEST_05803,71.24
TEST_05804,77.87
TEST_05805,24.57
TEST_05806,11.57
TEST_05807,59.67
TEST_05808,21.97
TEST_05809,69.94
TEST_05810,55.77
TEST_05811,89.825
TEST_05812,39.0
TEST_05813,57.07
TEST_05814,12.74
TEST_05815,14.17
TEST_05816,129.87
TEST_05817,67.6
TEST_05818,18.07
TEST_05819,15.6
TEST_05820,68.77
TEST_05821,45.37
TEST_05822,91.0
TEST_05823,67.6
TEST_05824,128.31
TEST_05825,28.21
TEST_05826,25.87
TEST_05827,82.55
TEST_05828,54.47
TEST_05829,22.75
TEST_05830,37.57
TEST_05831,129.87
TEST_05832,97.5
TEST_05833,140.4
TEST_05834,68.9
TEST_05835,42.25
TEST_05836,77.87
TEST_05837,57.07
TEST_05838,25.22
TEST_05839,98.67
TEST_05840,142.87
TEST_05841,88.4
TEST_05842,45.37
TEST_05843,154.7
TEST_05844,6.37
TEST_05845,44.85
TEST_05846,88.4
TEST_05847,101.27
TEST_05848,25.09
TEST_05849,15.34
TEST_05850,19.37
TEST_05851,81.25
TEST_05852,73.97
TEST_05853,36.34
TEST_05854,27.98
TEST_05855,53.95
TEST_05856,25.87
TEST_05857,63.8
TEST_05858,49.27
TEST_05859,148.2
TEST_05860,16.9
TEST_05861,122.37333333333333
TEST_05862,103.87
TEST_05863,12.35
TEST_05864,21.32
TEST_05865,28.47
TEST_05866,38.87
TEST_05867,51.87
TEST_05868,103.87
TEST_05869,32.49
TEST_05870,116.87
TEST_05871,46.67
TEST_05872,64.87
TEST_05873,8.31
TEST_05874,21.45
TEST_05875,127.27
TEST_05876,29.77
TEST_05877,66.95
TEST_05878,46.67
TEST_05879,137.67
TEST_05880,96.07
TEST_05881,27.82
TEST_05882,71.5
TEST_05883,18.07
TEST_05884,24.05
TEST_05885,60.32
TEST_05886,44.07
TEST_05887,76.7
TEST_05888,14.17
TEST_05889,51.87
TEST_05890,19.37
TEST_05891,119.47
TEST_05892,11.7
TEST_05893,54.6
TEST_05894,50.57
TEST_05895,53.3
TEST_05896,82.81
TEST_05897,41.34
TEST_05898,55.77
TEST_05899,24.44
TEST_05900,91.0
TEST_05901,34.97
TEST_05902,41.6
TEST_05903,23.4
TEST_05904,101.27
TEST_05905,23.27
TEST_05906,34.97
TEST_05907,49.27
TEST_05908,20.67
TEST_05909,49.27
TEST_05910,49.01
TEST_05911,24.57
TEST_05912,98.15
TEST_05913,15.47
TEST_05914,12.87
TEST_05915,24.7
TEST_05916,38.87
TEST_05917,33.67
TEST_05918,31.2
TEST_05919,143.0
TEST_05920,65.0
TEST_05921,37.57
TEST_05922,33.8
TEST_05923,45.37
TEST_05924,103.35
TEST_05925,64.87
TEST_05926,110.37
TEST_05927,18.07
TEST_05928,119.6
TEST_05929,28.47
TEST_05930,50.57
TEST_05931,85.67
TEST_05932,58.36
TEST_05933,25.87
TEST_05934,84.5
TEST_05935,45.37
TEST_05936,50.57
TEST_05937,31.2
TEST_05938,24.57
TEST_05939,84.37
TEST_05940,28.6
TEST_05941,21.97
TEST_05942,36.28
TEST_05943,39.0
TEST_05944,129.48
TEST_05945,121.275
TEST_05946,38.87
TEST_05947,45.49
TEST_05948,112.45
TEST_05949,21.84
TEST_05950,14.17
TEST_05951,84.24
TEST_05952,36.27
TEST_05953,29.25
TEST_05954,62.27
TEST_05955,34.97
TEST_05956,116.87
TEST_05957,122.07
TEST_05958,19.37
TEST_05959,39.0
TEST_05960,49.27
TEST_05961,63.05
TEST_05962,71.37
TEST_05963,68.77
TEST_05964,17.42
TEST_05965,34.97
TEST_05966,85.67
TEST_05967,155.87
TEST_05968,76.57
TEST_05969,58.5
TEST_05970,76.05
TEST_05971,92.3
TEST_05972,17.55
TEST_05973,37.05
TEST_05974,123.37
TEST_05975,28.47
TEST_05976,55.9
TEST_05977,54.21
TEST_05978,20.67
TEST_05979,28.6
