,Price
8045,20.67
8046,111.54
8047,19.5
8048,116.87
8049,70.2
8050,123.24
8051,50.05
8052,53.3
8053,36.4
8054,112.97
8055,47.32
8056,13.0
8057,90.87
8058,27.04
8059,49.27
8060,88.4
8061,67.0
8062,12.94
8063,79.95
8064,36.27
8065,71.5
8066,11.7
8067,59.8
8068,40.17
8069,107.9
8070,137.47
8071,29.64
8072,49.27
8073,75.4
8074,21.97
8075,36.27
8076,149.5
8077,16.12
8078,63.7
8079,14.17
8080,18.85
8081,31.07
8082,27.17
8083,40.3
8084,66.3
8085,19.37
8086,28.99
8087,18.07
8088,31.85
8089,16.25
8090,120.12
8091,71.37
8092,71.37
8093,18.2
8094,62.27
8095,55.38
8096,16.77
8097,28.99
8098,21.19
8099,20.8
8100,55.77
8101,10.79
8102,19.49
8103,20.02
8104,136.37
8105,32.37
8106,63.57
8107,28.27
8110,59.67
8111,119.47
8112,21.32
8113,71.37
8114,136.5
8115,38.87
8116,117.91
8117,7.54
8118,22.1
8119,90.87
8120,17.55
8121,14.04
8122,19.37
8123,18.85
8124,54.37
8125,55.25
8126,123.37
8127,5.07
8128,19.37
8129,104.0
8130,21.19
8131,34.97
8132,80.47
8133,82.55
8134,58.37
8135,20.41
8136,26.0
8137,14.04
8138,58.5
8139,31.07
8140,11.57
8141,51.17
8142,20.67
8143,41.6
8144,73.45
8145,23.01
8146,35.75
8147,4.09
8148,41.47
8149,51.87
8150,83.0
8151,21.97
8152,50.57
8153,8.71
8154,41.34
8155,103.87
8156,107.77
8157,27.95
8158,50.05
8159,23.4
8160,29.25
8161,11.57
8162,41.47
8163,24.05
8164,23.27
8165,18.2
8166,96.19
8167,60.97
8168,129.87
8169,37.57
8170,70.07
8171,44.07
8172,76.05
8173,20.15
8174,62.27
8175,107.13
8176,37.57
8177,114.27
8178,59.41
8179,24.7
8180,25.35
8181,11.7
8182,34.97
8183,83.2
8184,90.74
8185,32.37
8186,58.24
8187,23.4
8188,141.7
8189,37.05
8190,132.6
8191,57.07
8192,113.1
8193,73.97
8194,75.14
8195,33.54
8196,94.9
8197,111.67
8198,31.07
8199,52.0
8200,18.07
8201,72.67
8202,68.76
8203,16.77
8204,63.57
8205,28.47
8206,27.17
8207,81.77
8208,80.6
8209,77.87
8210,29.64
8211,4.55
8212,77.87
8213,37.57
8214,34.97
8215,52.0
8216,11.7
8217,38.87
8218,128.57
8219,112.97
8220,76.05
8221,33.67
8222,50.7
8223,41.47
8224,51.87
8225,33.15
8226,116.87
8227,13.0
8228,28.47
8229,155.87
8230,51.87
8231,71.5
8232,103.87
8233,26.0
8234,25.61
8235,31.2
8236,73.97
8237,28.89
8238,68.77
8239,7.54
8240,55.38
8241,59.79
8242,19.43
8243,24.64
8244,88.27
8245,46.8
8246,94.77
8247,112.45
8248,32.37
8249,63.7
8250,47.97
8251,120.9
8252,33.67
8253,50.05
8254,97.49
8255,106.47
8256,66.95
8257,25.87
8258,17.94
8259,7.67
8260,58.37
8261,113.1
8262,25.87
8263,46.8
8264,33.67
8265,50.57
8266,22.36
8267,40.3
8268,50.57
8269,16.25
8270,123.5
8271,41.45
8272,36.27
8273,48.75
8274,33.67
8275,53.95
8276,81.64
8277,23.27
8278,37.66
8279,21.32
8280,58.5
8281,60.84
8282,58.37
8283,12.74
8284,10.14
8285,39.0
8286,21.97
8287,31.2
8288,19.5
8289,93.47
8290,32.37
8291,19.5
8292,8.71
8293,29.77
8294,23.4
8295,14.17
8296,70.07
8297,81.77
8298,19.5
8299,51.35
8300,23.27
8301,30.68
8302,38.87
8303,40.3
8304,51.87
8306,77.87
8307,27.95
8308,74.62
8309,36.27
8310,37.05
8311,24.44
8312,38.35
8313,84.5
8314,72.54
8315,41.47
8316,51.87
8317,26.65
8318,29.25
8319,6.89
8320,16.77
8321,81.77
8322,12.87
8323,25.87
8324,17.94
8325,74.09
8326,64.87
8327,68.51
8328,6.76
8329,9.75
8330,7.8
8331,31.2
8332,97.24
8333,50.05
8334,127.4
8335,22.62
8336,44.07
8337,28.99
8338,112.97
8339,31.07
8340,54.6
8341,29.9
8342,41.47
8343,5.07
8344,107.12
8345,17.55
8346,62.66
8347,29.77
8348,77.87
8349,64.74
8350,72.67
8351,35.75
8352,49.27
8353,103.87
8354,110.37
8355,12.87
8356,36.27
8357,39.91
8358,18.07
8359,41.47
8360,88.4
8361,38.87
8362,136.37
8363,56.94
8364,19.37
8365,22.1
8366,36.92
8367,41.6
8368,38.94
8369,45.37
8370,22.09
8371,20.67
8372,41.6
8373,20.8
8374,72.15
8375,52.0
8376,47.97
8377,16.9
8378,31.85
8379,32.37
8380,24.31
8381,41.47
8382,59.8
8383,8.57
8384,27.95
8385,101.27
8386,70.07
8387,33.67
8388,41.6
8389,53.17
8390,33.67
8391,32.5
8392,51.87
8393,37.57
8394,69.55
8395,11.57
8396,40.95
8397,93.86
8398,74.1
8399,4.55
8400,86.32
8401,97.37
8402,98.15
8403,14.17
8404,30.94
8405,16.77
8406,60.97
8407,19.37
8408,30.29
8409,20.8
8410,86.97
8411,32.37
8412,81.25
8413,38.87
8414,73.97
8415,16.84
8416,73.97
8417,31.2
8418,23.39
8419,24.57
8420,97.37
8421,45.5
8422,38.87
8423,110.37
8424,116.87
8425,19.37
8426,49.27
8427,13.0
8429,130.65
8430,86.97
8431,12.87
8432,111.67
8433,13.0
8434,45.37
8435,19.37
8436,116.87
8437,20.67
8438,15.08
8439,45.37
8440,29.9
8441,47.97
8442,16.9
8443,24.7
8444,71.5
8445,71.37
8446,51.61
8447,37.69
8448,50.57
8449,64.87
8450,64.87
8451,73.97
8452,83.15
8453,115.41
8454,16.64
8455,25.74
8457,63.7
8458,12.87
8459,22.75
8460,12.85
8461,38.87
8462,128.7
8463,47.84
8464,106.47
8465,36.27
8466,16.9
8467,130.0
8468,99.84
8469,12.87
8470,22.1
8471,83.07
8472,23.27
8473,12.74
8474,129.48
8475,15.47
8476,123.5
8477,57.07
8478,14.69
8479,5.06
8480,15.89
8481,77.87
8482,25.87
8483,51.87
8484,34.84
8485,58.24
8486,17.42
8487,16.25
8488,50.57
8489,21.97
8490,47.97
8491,73.97
8492,112.97
8493,60.97
8494,22.88
8495,40.17
8496,9.75
8497,22.1
8498,114.4
8499,27.17
8500,21.06
8501,33.15
8502,20.67
8503,51.87
8504,18.07
8505,93.6
8506,27.95
8507,25.87
8508,117.0
8509,77.87
8510,19.37
8511,20.8
8512,119.47
8513,46.79
8514,27.17
8515,46.8
8516,64.87
8517,110.5
8518,29.77
8519,79.17
8520,27.95
8521,30.94
8522,37.57
8523,54.47
8524,8.71
8525,62.27
8526,24.57
8527,58.37
8528,7.15
8529,38.35
8530,149.5
8531,28.47
8532,21.97
8533,103.87
8534,11.57
8535,106.6
8536,14.17
8537,90.87
8538,68.9
8539,33.67
8540,149.5
8541,29.25
8542,50.57
8543,43.55
8544,64.35
8545,141.7
8546,73.84
8547,136.37
8548,62.27
8549,129.87
8550,7.8
8551,35.1
8552,33.67
8553,79.17
8554,45.37
8555,5.98
8556,98.54
8557,64.87
8558,81.77
8559,97.5
8560,31.07
8561,48.09
8562,19.24
8563,27.3
8564,19.37
8565,32.37
8566,25.87
8567,84.37
8568,31.07
8569,75.27
8570,17.55
8571,18.85
8572,81.9
8573,37.57
8574,20.67
8575,74.49
8576,20.67
8577,17.54
8578,16.51
8579,15.6
8580,110.11
8581,34.97
8582,58.5
8583,116.87
8584,15.47
8585,110.37
8586,12.22
8587,15.47
8588,145.6
8589,31.98
8590,50.57
8591,67.47
8592,6.37
8593,100.74
8594,36.4
8595,25.87
8596,14.3
8597,98.67
8598,101.4
8599,11.57
8600,35.49
8601,33.67
8602,32.37
8603,90.87
8604,14.17
8605,37.96
8606,6.24
8607,28.47
8608,112.97
8609,55.38
8610,105.05
8611,59.67
8612,45.37
8613,46.67
8614,16.89
8615,62.27
8616,22.88
8617,4.16
8618,55.64
8619,19.5
8620,30.55
8621,46.41
8622,26.65
8623,76.57
8624,19.37
8625,54.47
8626,103.74
8627,90.87
8628,35.49
8629,151.97
8630,20.8
8632,41.6
8633,62.27
8634,28.47
8635,8.45
8636,90.87
8637,58.5
8638,67.34
8639,42.38
8640,24.57
8641,5.85
8642,52.0
8643,29.77
8644,12.87
8645,25.87
8646,33.15
8647,92.17
8648,102.7
8649,39.0
8650,7.67
8651,49.27
8652,87.75
8653,127.27
8654,38.87
8655,62.27
8656,70.59
8657,44.07
8658,41.47
8659,18.2
8660,33.67
8661,93.47
8662,63.7
8663,129.87
8664,32.37
8665,29.9
8666,83.85
8667,39.0
8668,36.92
8669,10.27
8670,81.64
8671,24.57
8672,122.07
8673,32.37
8674,53.3
8675,12.87
8676,8.84
8677,31.07
8678,33.54
8679,119.47
8680,48.75
8681,25.87
8682,81.9
8683,54.47
8684,23.27
8685,30.55
8686,37.57
8687,55.25
8688,57.19
8689,14.29
8690,24.31
8691,10.4
8692,34.97
8693,63.44
8694,104.0
8695,51.87
8696,42.77
8697,9.55
8698,19.24
8699,110.37
8700,12.35
8701,23.27
8702,24.57
8703,12.87
8704,38.87
8705,36.01
8706,116.87
8707,18.07
8708,28.6
8709,27.17
8710,51.87
8711,36.4
8712,10.01
8713,27.17
8714,98.67
8715,61.75
8716,14.17
8717,76.57
8718,109.07
8719,50.57
8720,24.05
8721,14.3
8722,42.64
8723,32.37
8724,103.87
8725,19.37
8726,26.0
8727,61.1
8728,20.73
8729,63.57
8730,93.54
8731,16.25
8732,76.57
8733,66.17
8734,13.65
8735,58.37
8736,41.34
8737,29.9
8738,89.7
8739,136.37
8740,88.92
8741,101.27
8742,70.19
8743,51.87
8744,33.67
8745,67.21
8746,135.07
8747,6.5
8748,88.11
8749,29.9
8750,35.75
8751,54.6
8752,31.07
8753,37.44
8754,15.54
8755,33.67
8756,29.77
8757,84.37
8758,18.07
8759,66.3
8760,34.71
8761,141.7
8762,87.1
8763,31.2
8764,8.38
8765,23.27
8766,77.87
8767,41.47
8768,103.87
8769,98.67
8770,49.27
8771,72.67
8772,103.87
8773,137.67
8774,15.6
8775,15.99
8776,132.34
8777,40.17
8778,37.57
8779,75.27
8780,11.96
8781,16.51
8782,19.37
8783,12.99
8784,24.7
8785,63.57
8786,20.67
8787,3.25
8788,150.8
8789,15.54
8790,83.07
8791,23.27
8792,127.4
8793,26.0
8794,34.97
8795,29.89
8796,33.67
8797,98.15
8798,18.07
8799,12.68
8800,54.6
8801,33.67
8802,44.59
8803,32.5
8804,51.87
8805,23.27
8806,25.87
8807,132.47
8808,41.47
8809,70.72
8810,110.37
8811,99.97
8812,36.27
8813,21.84
8814,19.37
8815,26.0
8816,15.47
8817,40.17
8819,93.99
8820,6.76
8821,37.57
8822,38.87
8823,70.07
8824,118.95
8825,106.47
8826,15.6
8827,77.61
8828,44.85
8829,27.11
8830,78.0
8831,40.95
8832,39.65
8833,33.54
8834,57.46
8835,33.67
8836,23.14
8837,94.18
8838,21.97
8839,68.9
8840,29.25
8841,46.8
8842,33.67
8843,72.54
8844,15.47
8845,43.94
8846,55.25
8847,57.85
8848,5.59
8849,23.01
8850,45.11
8851,149.5
8852,28.47
8853,80.6
8854,21.97
8855,25.87
8856,110.37
8857,22.1
8858,68.77
8859,84.37
8860,24.7
8861,67.6
8862,40.3
8863,29.9
8864,37.05
8865,60.97
8866,49.4
8867,10.34
8868,25.87
8869,67.6
8870,54.47
8871,90.87
8872,31.07
8874,22.36
8875,11.05
8876,104.0
8877,77.87
8878,43.55
8879,32.37
8880,31.85
8881,9.75
8882,58.37
8883,23.27
8884,42.25
8885,58.5
8886,15.47
8887,116.87
8888,97.37
8889,12.09
8890,33.02
8891,84.11
8892,49.01
8893,83.2
8894,23.4
8895,24.57
8896,16.77
8897,6.37
8898,27.17
8899,41.34
8900,93.47
8901,10.01
8902,28.47
8903,6.37
8904,108.55
8906,69.68
8907,88.4
8908,19.37
8909,67.6
8910,141.57
8911,50.57
8913,37.57
8914,44.07
8915,42.9
8916,14.17
8917,20.67
8918,125.06
8919,12.94
8920,103.87
8921,60.97
8922,19.5
8923,7.67
8924,36.4
8925,36.27
8926,64.87
8927,119.47
8928,25.87
8929,38.87
8930,112.97
8931,54.47
8932,62.01
8933,103.87
8934,84.37
8935,36.27
8936,26.65
8937,15.21
8938,25.87
8939,23.27
8940,87.94
8941,71.37
8942,81.7
8943,98.15
8944,46.67
8945,77.87
8946,27.17
8947,8.06
8948,57.59
8949,25.87
8950,24.05
8951,49.27
8952,32.5
8953,75.14
8954,28.34
8955,90.35
8956,18.85
8957,18.85
8958,33.67
8959,136.37
8960,88.27
8961,22.36
8962,51.74
8963,111.67
8964,59.67
8965,36.28
8966,31.07
8967,14.17
8968,52.61
8969,110.5
8970,38.67
8971,116.87
8972,39.0
8973,46.15
8975,54.47
8976,59.54
8977,32.5
8978,19.37
8979,45.37
8980,25.35
8981,71.37
8982,25.87
8983,21.97
8984,77.87
8985,31.19
8986,25.87
8987,101.27
8988,18.85
8989,13.65
8990,70.85
8992,38.87
8994,156.0
8995,19.5
8996,18.07
8997,23.39
8998,24.57
8999,68.77
9001,29.51
9002,16.77
9003,19.37
9004,37.57
9005,63.18
9006,49.4
9007,120.77
9008,110.5
9009,71.37
9010,50.05
9011,58.37
9012,36.4
9013,46.67
9014,47.97
9015,31.2
9016,60.97
9017,26.52
9018,20.28
9020,40.3
9021,19.5
9022,32.37
9023,36.66
9024,46.67
9025,90.87
9026,38.87
9027,44.07
9028,79.95
9029,16.64
9030,25.74
9031,47.45
9032,51.87
9033,20.67
9034,36.4
9035,16.9
9036,38.87
9037,37.57
9038,41.99
9039,68.77
9040,126.1
9041,37.63
9042,6.5
9043,42.25
9044,106.65
9045,71.5
9046,64.87
9047,13.0
9048,81.77
9049,64.87
9050,74.75
9051,123.37
9052,50.7
9053,15.6
9054,16.77
9055,72.67
9056,97.24
9058,89.7
9059,115.7
9060,73.45
9061,9.1
9062,24.57
9063,24.57
9064,8.45
9065,21.45
9066,11.18
9067,24.57
9068,58.49
9069,97.5
9070,73.97
9071,38.87
9072,72.67
9073,23.79
9074,47.97
9075,44.2
9076,16.77
9077,64.74
9078,81.64
9079,27.3
9080,103.7
9081,42.77
9082,36.27
9083,144.29
9084,6.24
9085,64.35
9086,2.6
9087,39.0
9088,94.77
9089,12.74
9090,5.72
9091,36.27
9092,10.4
9093,12.87
9094,18.07
9095,53.3
9096,86.97
9097,136.37
9098,54.47
9099,53.17
9100,22.36
9101,31.07
9102,38.74
9103,20.67
9104,40.3
9105,42.77
9106,55.64
9107,46.67
9108,52.65
9109,34.84
9110,25.87
9111,24.57
9112,20.41
9113,26.65
9114,24.57
9115,59.54
9116,28.6
9117,53.95
9118,15.47
9119,10.98
9120,44.07
9121,62.4
9122,28.34
9123,37.57
9124,38.87
9125,117.0
9126,57.2
9127,41.45
9128,32.37
9129,64.81
9130,22.1
9131,88.27
9132,103.87
9133,58.37
9134,77.35
9135,52.0
9136,40.95
9137,45.24
9138,75.01
9139,143.0
9140,30.55
9141,84.37
9142,110.37
9143,18.07
9144,38.87
9145,129.87
9146,24.05
9147,27.17
9148,31.0
9149,37.57
9150,72.67
9151,33.54
9152,92.95
9153,34.97
9154,28.47
9155,72.8
9156,18.85
9158,35.1
9159,106.21
9160,90.87
9162,29.77
9163,35.49
9164,29.77
9165,42.64
9166,59.67
9167,58.37
9168,52.0
9169,13.78
9170,93.47
9171,90.87
9172,32.37
9173,14.95
9174,26.65
9175,115.7
9176,29.77
9177,38.87
9178,25.87
9179,15.47
9180,34.67
9181,19.37
9182,64.87
9183,46.67
9184,54.47
9185,37.05
9186,53.17
9187,20.67
9188,50.57
9189,129.87
9190,26.91
9191,8.97
9192,58.5
9193,6.5
9194,42.89
9195,62.27
9196,19.37
9197,58.37
9198,38.35
9199,136.37
9201,103.87
9202,27.69
9203,18.46
9204,63.31
9205,25.87
9206,37.57
9207,60.97
9208,17.42
9209,86.97
9210,25.87
9211,155.87
9212,55.9
9213,44.07
9214,103.87
9215,55.77
9216,71.37
9217,49.27
9218,45.37
9219,24.44
9220,98.67
9221,14.17
9222,8.45
9223,28.21
9224,17.55
9225,8.97
9226,20.15
9228,4.64
9229,116.87
9230,42.25
9231,33.67
9232,21.45
9233,18.07
9234,34.45
9235,27.3
9236,77.87
9237,127.27
9238,13.0
9239,93.6
9240,84.11
9241,105.95
9242,66.17
9243,27.17
9244,105.82
9245,142.87
9246,75.27
9247,42.77
9248,34.97
9249,41.47
9250,100.1
9251,75.27
9252,19.76
9253,107.9
9254,3.24
9255,42.77
9256,15.34
9257,11.05
9258,5.85
9259,116.87
9260,103.87
9261,97.37
9262,53.17
9263,46.67
9264,32.94
9265,54.34
9266,58.11
9267,22.75
9268,44.2
9269,36.27
9270,19.37
9271,18.85
9272,58.37
9273,45.37
9274,23.34
9275,114.4
9276,133.77
9277,99.97
9278,36.98
9279,27.04
9280,65.0
9281,24.57
9282,15.6
9283,12.87
9284,15.6
9285,31.07
9286,123.37
9287,33.28
9288,38.74
9289,52.0
9290,28.47
9291,53.17
9292,116.87
9293,35.1
9294,27.17
9295,8.97
9296,12.74
9297,146.9
9298,84.5
9299,70.2
9300,71.37
9301,37.05
9302,8.71
9303,20.15
9304,29.38
9305,31.2
9306,77.35
9307,117.0
9308,59.8
9309,109.85
9310,99.45
9311,71.37
9312,76.57
9313,33.15
9314,38.74
9315,66.3
9316,64.87
9317,25.48
9318,46.8
9319,29.77
9320,137.67
9321,75.4
9322,57.07
9323,92.3
9324,62.27
9325,46.54
9326,29.9
9327,60.83
9328,92.3
9329,17.16
9330,10.4
9331,58.37
9332,20.67
9333,21.97
9334,122.0
9335,128.18
9336,32.37
9337,37.57
9339,38.87
9340,23.27
9341,14.17
9342,100.75
9343,28.47
9344,39.0
9345,16.64
9346,68.25
9347,21.97
9348,44.85
9349,34.58
9350,81.77
9351,54.6
9352,37.57
9353,103.87
9354,92.95
9355,31.19
9356,22.75
9357,8.97
9358,71.37
9359,45.37
9360,24.7
9361,90.35
9362,27.82
9363,18.98
9364,120.25
9365,58.11
9366,15.6
9367,111.67
9368,55.77
9369,114.01
9370,132.72
9371,76.57
9372,74.1
9373,16.25
9374,45.37
9375,6.5
9376,106.47
9377,14.3
9378,58.49
9379,119.99
9380,33.02
9381,27.3
9382,34.97
9383,47.84
9384,55.77
9385,90.87
9386,20.67
9387,64.87
9388,40.95
9389,28.6
9390,64.87
9391,20.67
9392,13.0
9393,11.05
9394,31.2
9395,111.67
9396,14.17
9397,51.35
9398,53.17
9399,68.77
9400,22.75
9401,36.27
9402,49.27
9403,27.95
9404,155.35
9405,85.8
9406,12.35
9407,71.37
9408,12.61
9409,18.07
9410,44.07
9411,41.47
9412,25.87
9413,81.77
9414,36.14
9415,73.97
9416,77.87
9417,32.37
9418,75.27
9419,13.0
9420,67.47
9421,11.57
9422,71.37
9423,107.9
9424,77.87
9425,64.87
9426,9.1
9427,111.54
9428,16.9
9429,31.07
9430,127.27
9431,11.57
9432,75.27
9433,64.94
9434,97.37
9435,34.97
9436,49.27
9437,63.7
9438,22.43
9439,57.07
9440,67.6
9441,33.8
9442,4.55
9443,75.27
9444,11.69
9445,29.77
9446,103.87
9447,49.27
9448,83.2
9449,67.6
9451,90.87
9452,5.98
9453,37.05
9454,97.37
9455,38.87
9456,36.27
9457,45.37
9458,21.97
9459,4.68
9460,18.79
9461,13.0
9462,31.07
9463,45.37
9464,50.57
9465,4.16
9466,26.65
9467,84.37
9468,45.37
9469,84.5
9470,46.67
9471,42.77
9472,88.27
9473,67.47
9474,51.87
9475,68.25
9476,48.09
9477,13.0
9478,20.15
9479,46.73
9480,30.94
9481,25.22
9482,21.84
9483,77.35
9484,14.82
9485,33.02
9486,84.37
9487,129.35
9488,97.37
9489,58.37
9490,10.27
9491,77.74
9492,101.27
9493,49.27
9494,17.55
9495,23.27
9496,12.09
9497,120.9
9498,40.17
9499,60.97
9500,12.87
9501,37.57
9502,40.95
9503,27.17
9504,38.35
9505,123.37
9506,54.6
9507,29.77
9508,77.87
9509,36.01
9510,27.3
9511,116.87
9512,90.87
9513,101.4
9514,106.47
9515,38.74
9516,72.54
9517,45.37
9518,37.7
9519,41.47
9520,98.67
9521,75.14
9522,146.25
9523,51.87
9524,72.8
9525,64.35
9526,30.55
9527,20.67
9528,35.36
9529,42.64
9530,44.07
9531,32.89
9532,68.77
9533,23.27
9534,12.87
9535,54.47
9536,95.94
9537,25.87
9538,47.06
9539,35.1
9540,37.57
9541,54.6
9542,15.47
9543,20.54
9544,26.65
9545,47.45
9546,6.36
9547,10.92
9548,62.27
9549,54.37
9550,101.27
9551,116.74
9552,13.0
9553,9.49
9554,58.37
9555,25.35
9556,40.17
9557,6.5
9558,77.87
9559,42.51
9560,33.02
9561,55.77
9562,8.84
9563,103.87
9564,93.6
9565,12.87
9566,117.65
9567,10.4
9568,75.4
9569,36.27
9570,79.3
9571,36.27
9572,46.26
9573,32.37
9574,15.6
9575,25.87
9576,109.2
9577,32.37
9578,67.47
9579,27.17
9580,11.57
9581,113.75
9582,135.07
9583,10.01
9584,60.97
9585,125.97
9586,58.37
9587,29.38
9588,28.47
9589,51.97
9590,23.27
9591,72.8
9593,29.9
9594,78.65
9595,38.94
9596,16.77
9597,44.07
9598,25.87
9599,87.62
9600,34.38
9601,24.57
9602,146.25
9603,11.05
9604,16.9
9605,35.1
9606,35.75
9607,8.97
9608,85.41
9609,34.97
9610,84.5
9611,51.87
9612,122.07
9613,50.05
9614,74.1
9615,102.18
9616,45.5
9617,76.57
9618,32.5
9620,45.24
9621,44.07
9622,129.87
9623,21.45
9624,93.47
9625,55.77
9626,21.97
9627,20.67
9628,22.1
9629,20.8
9632,50.57
9633,3.51
9634,54.47
9635,64.87
9636,31.07
9637,38.74
9638,25.87
9639,55.9
9640,53.3
9641,111.67
9642,68.51
9644,34.19
9645,56.68
9646,42.9
9647,155.87
9648,78.0
9649,49.4
9650,9.1
9651,25.35
9652,24.57
9653,23.4
9654,8.45
9655,23.27
9656,7.41
9657,45.5
9659,116.87
9660,18.07
9661,21.84
9662,5.07
9663,12.87
9664,37.57
9665,41.47
9666,109.2
9667,11.57
9668,149.37
9669,27.04
9670,29.89
9671,29.77
9672,18.07
9673,154.57
9674,22.1
9675,90.87
9676,20.67
9677,18.07
9678,36.39
9679,52.91
9680,25.61
9681,24.69
9682,33.67
9683,16.77
9684,100.1
9685,70.07
9686,50.57
9687,29.25
9688,83.07
9689,84.37
9690,155.9
9691,38.87
9692,116.35
9693,11.31
9694,18.07
9695,116.87
9696,77.87
9697,18.07
9698,76.7
9699,101.27
9700,78.0
9701,17.55
9702,71.37
9703,37.57
9704,20.67
9705,27.17
9706,10.14
9707,32.37
9708,94.25
9709,36.01
9710,18.19
9711,42.25
9712,54.47
9713,59.8
9714,8.45
9715,97.37
9716,19.37
9717,71.24
9718,41.47
9719,97.5
9721,89.7
9722,21.97
9723,136.24
9724,47.97
9725,51.35
9726,29.77
9727,23.27
9728,11.57
9729,15.47
9730,62.27
9731,52.0
9732,60.45
9733,54.6
9734,83.07
9735,5.07
9736,85.8
9737,18.07
9738,14.17
9739,21.58
9740,15.99
9741,48.1
9742,70.07
9743,21.97
9744,64.87
9745,53.3
9746,44.77
9747,18.07
9748,8.71
9749,130.0
9750,18.2
9751,36.4
9752,47.97
9753,46.67
9754,93.47
9755,55.77
9756,60.45
9757,88.27
9758,16.77
9759,81.77
9760,25.87
9761,27.95
9762,51.35
9763,51.87
9764,79.3
9765,90.87
9766,45.37
9767,32.37
9768,31.07
9769,6.37
9770,120.64
9771,35.1
9772,19.11
9773,97.37
9774,66.17
9775,26.0
9776,50.44
9777,38.87
9778,16.77
9779,127.27
9780,6.24
9781,32.24
9782,30.68
9783,12.87
9784,9.1
9785,4.16
9786,71.37
9787,16.25
9788,37.05
9789,77.74
9790,66.3
9791,8.58
9792,112.97
9793,101.01
9794,73.71
9795,32.37
9796,13.0
9797,77.35
9798,37.63
9799,8.19
9800,37.57
9801,106.34
9802,101.27
9803,44.07
9804,30.55
9805,40.95
9806,51.87
9807,98.8
9808,23.27
9809,38.87
9810,3.64
9811,45.37
9812,46.67
9813,28.47
9814,117.0
9815,29.77
9816,39.0
9817,5.85
9818,38.87
9819,48.88
9820,8.97
9821,20.8
9822,42.51
9823,21.06
9824,39.0
9825,21.97
9826,114.27
9827,16.77
9828,9.49
9829,3.64
9830,29.77
9831,62.4
9832,27.17
9833,12.87
9834,85.67
9835,47.97
9836,15.47
9837,40.95
9838,16.9
9839,17.81
9840,98.8
9841,18.85
9842,11.57
9843,30.81
9844,28.47
9845,49.27
9846,21.97
9847,20.67
9848,31.2
9849,83.2
9850,50.57
9851,110.76
9853,52.65
9854,64.87
9855,31.07
9856,16.77
9857,140.27
9858,59.15
9859,36.27
9860,12.35
9861,33.67
9862,35.1
9863,111.93
9864,94.77
9865,25.87
9866,71.37
9867,25.87
9868,107.9
9869,147.94
9870,57.85
9871,49.4
9872,33.02
9873,101.27
9874,41.6
9875,19.37
9876,23.27
9877,33.67
9878,105.17
9879,20.67
9880,15.47
9881,34.06
9882,10.92
9883,33.54
9884,15.47
9885,37.7
9886,18.07
9887,74.75
9888,24.05
9889,37.05
9890,116.74
9891,12.94
9892,28.47
9893,19.24
9894,87.1
9895,119.77
9896,119.47
9897,24.05
9898,11.57
9899,5.07
9900,47.97
9901,30.55
9902,33.8
9903,90.87
9904,93.47
9905,31.07
9906,149.35
9907,18.07
9908,70.07
9909,25.87
9910,46.8
9911,71.37
9912,23.4
9913,6.37
9914,20.15
9916,102.31
9918,24.57
9919,96.2
9920,41.34
9921,31.07
9922,24.05
9923,59.8
9924,45.37
9925,129.87
9926,63.57
9927,37.05
9928,75.14
9929,153.27
9930,130.0
9931,12.87
9932,60.97
9933,15.47
9934,40.95
9935,1.95
9936,26.65
9937,39.0
9938,13.0
9939,45.37
9940,50.7
9941,93.47
9942,98.8
9943,25.48
9944,50.05
9945,19.49
9946,58.5
9947,49.4
9948,7.8
9949,13.65
9950,40.17
9951,32.37
9952,81.77
9953,98.67
9954,29.77
9955,21.97
9956,27.95
9957,33.67
9958,20.67
9959,120.51
9960,18.59
9961,21.45
9962,54.6
9963,116.87
9964,84.37
9965,24.05
9966,68.77
9967,71.37
9968,136.37
9969,20.67
9970,33.15
9971,22.95
9972,80.6
9973,51.87
9974,36.4
9975,88.4
9976,27.17
9977,76.7
9978,49.27
9979,11.18
9980,88.27
9981,12.87
9982,16.77
9983,151.97
9984,35.1
9985,49.27
9986,35.75
9987,23.4
9988,8.31
9989,22.09
9990,62.14
9991,150.8
9992,20.67
9993,103.35
9994,91.0
9995,23.4
9996,10.4
9997,13.52
9998,10.27
9999,50.57
10000,57.07
10001,70.36
10002,48.75
10003,20.67
10004,45.37
10005,94.9
10006,26.0
10007,14.17
10008,9.75
10009,42.77
10010,64.87
10011,45.37
10012,115.57
10013,54.47
10014,12.87
10015,144.17
10016,155.87
10017,95.94
10018,32.11
10019,76.57
10020,80.47
10021,50.31
10022,102.7
10023,89.05
10024,84.37
10025,21.45
10026,23.27
10027,123.5
10028,64.87
10029,59.15
10030,84.37
10031,87.1
10032,18.85
10033,107.77
10034,98.67
10035,68.77
10036,32.37
10037,55.25
10038,70.07
10039,46.8
10040,15.34
10041,9.1
10042,142.87
10043,17.55
10044,136.37
10045,28.59
10046,49.27
10047,103.87
10048,31.07
10049,57.07
10051,24.44
10052,12.35
10053,25.35
10054,33.15
10055,14.56
10056,90.74
10057,33.15
10058,55.25
10059,25.87
10060,125.15
10061,19.37
10062,28.6
10063,38.35
10064,20.28
10065,20.67
10066,42.77
10067,42.77
10068,28.47
10069,75.27
10070,108.55
10071,38.87
10072,34.97
10073,29.38
10074,53.17
10075,36.27
10076,138.97
